Phi[deg],Theta[deg],GainTotal
152,54,2.03809
154,54,2.05108
156,54,2.06296
158,54,2.07374
160,54,2.0834
162,54,2.09197
164,54,2.09947
166,54,2.10594
168,54,2.11143
170,54,2.11598
172,54,2.11964
174,54,2.12247
176,54,2.1245
178,54,2.1258
180,54,2.12638
-180,56,2.07722
-178,56,2.07694
-176,56,2.07596
-174,56,2.07428
-172,56,2.07188
-170,56,2.06873
-168,56,2.06479
-166,56,2.06
-164,56,2.05429
-162,56,2.04757
-160,56,2.03976
-158,56,2.03078
-156,56,2.02055
-154,56,2.00901
-152,56,1.99612
-150,56,1.98186
-148,56,1.96622
-146,56,1.94925
-144,56,1.93101
-142,56,1.91158
-140,56,1.89108
-138,56,1.86966
-136,56,1.84747
-134,56,1.82469
-132,56,1.80151
-130,56,1.77813
-128,56,1.75475
-126,56,1.73156
-124,56,1.70877
-122,56,1.68655
-120,56,1.66509
-118,56,1.64455
-116,56,1.62508
-114,56,1.60682
-112,56,1.58988
-110,56,1.57436
-108,56,1.56034
-106,56,1.5479
-104,56,1.53707
-102,56,1.52788
-100,56,1.52037
-98,56,1.51452
-96,56,1.51033
-94,56,1.5078
-92,56,1.50688
-90,56,1.50756
-88,56,1.5098
-86,56,1.51356
-84,56,1.51881
-82,56,1.5255
-80,56,1.53359
-78,56,1.54305
-76,56,1.55382
-74,56,1.56587
-72,56,1.57914
-70,56,1.59357
-68,56,1.60912
-66,56,1.62572
-64,56,1.64329
-62,56,1.66175
-60,56,1.68101
-58,56,1.70096
-56,56,1.72149
-54,56,1.74247
-52,56,1.76376
-50,56,1.78521
-48,56,1.80668
-46,56,1.828
-44,56,1.849
-42,56,1.86954
-40,56,1.88945
-38,56,1.9086
-36,56,1.92684
-34,56,1.94407
-32,56,1.96017
-30,56,1.97508
-28,56,1.98874
-26,56,2.00109
-24,56,2.01214
-22,56,2.02187
-20,56,2.03029
-18,56,2.03744
-16,56,2.04335
-14,56,2.04806
-12,56,2.05161
-10,56,2.05405
-8,56,2.05542
-6,56,2.05577
-4,56,2.05511
-2,56,2.05349
0,56,2.05093
2,56,2.04746
4,56,2.04308
6,56,2.03781
8,56,2.03166
10,56,2.02464
12,56,2.01675
14,56,2.00799
16,56,1.99838
18,56,1.98792
20,56,1.97661
22,56,1.96446
24,56,1.95149
26,56,1.93773
28,56,1.92318
30,56,1.9079
32,56,1.89193
34,56,1.87532
36,56,1.85814
38,56,1.84048
40,56,1.82244
42,56,1.80411
44,56,1.78563
46,56,1.76712
48,56,1.74873
50,56,1.73059
52,56,1.71285
54,56,1.69567
56,56,1.67918
58,56,1.6635
60,56,1.64877
62,56,1.63509
64,56,1.62253
66,56,1.61116
68,56,1.60104
70,56,1.59217
72,56,1.58456
74,56,1.57818
76,56,1.57301
78,56,1.56898
80,56,1.56604
82,56,1.56412
84,56,1.56315
86,56,1.56307
88,56,1.56382
90,56,1.56535
92,56,1.56764
94,56,1.57066
96,56,1.57442
98,56,1.57894
100,56,1.58424
102,56,1.59038
104,56,1.59741
106,56,1.60539
108,56,1.61437
110,56,1.62442
112,56,1.63557
114,56,1.64785
116,56,1.66127
118,56,1.67581
120,56,1.69145
122,56,1.70811
124,56,1.7257
126,56,1.74411
128,56,1.76321
130,56,1.78283
132,56,1.80282
134,56,1.82299
136,56,1.84317
138,56,1.86318
140,56,1.88285
142,56,1.902
144,56,1.9205
146,56,1.93821
148,56,1.95502
150,56,1.97083
152,56,1.98558
154,56,1.9992
156,56,2.01167
158,56,2.02296
160,56,2.03308
162,56,2.04205
164,56,2.04988
166,56,2.05662
168,56,2.0623
170,56,2.06699
172,56,2.07072
174,56,2.07356
176,56,2.07556
178,56,2.07677
180,56,2.07722
-180,58,2.021
-178,58,2.02056
-176,58,2.01938
-174,58,2.01748
-172,58,2.01484
-170,58,2.01145
-168,58,2.00725
-166,58,2.00219
-164,58,1.99619
-162,58,1.98917
-160,58,1.98105
-158,58,1.97173
-156,58,1.96114
-154,58,1.94922
-152,58,1.93591
-150,58,1.92119
-148,58,1.90506
-146,58,1.88757
-144,58,1.86877
-142,58,1.84876
-140,58,1.82766
-138,58,1.80562
-136,58,1.78281
-134,58,1.75942
-132,58,1.73563
-130,58,1.71167
-128,58,1.68772
-126,58,1.66401
-124,58,1.64072
-122,58,1.61806
-120,58,1.59621
-118,58,1.57532
-116,58,1.55556
-114,58,1.53706
-112,58,1.51993
-110,58,1.50427
-108,58,1.49016
-106,58,1.47766
-104,58,1.46682
-102,58,1.45765
-100,58,1.45018
-98,58,1.44439
-96,58,1.44029
-94,58,1.43784
-92,58,1.43702
-90,58,1.4378
-88,58,1.44014
-86,58,1.44399
-84,58,1.44933
-82,58,1.45611
-80,58,1.46429
-78,58,1.47383
-76,58,1.4847
-74,58,1.49684
-72,58,1.51022
-70,58,1.52479
-68,58,1.5405
-66,58,1.55728
-64,58,1.57508
-62,58,1.5938
-60,58,1.61336
-58,58,1.63366
-56,58,1.65459
-54,58,1.67602
-52,58,1.6978
-50,58,1.7198
-48,58,1.74185
-46,58,1.76378
-44,58,1.78544
-42,58,1.80666
-40,58,1.82727
-38,58,1.84712
-36,58,1.86607
-34,58,1.884
-32,58,1.90081
-30,58,1.9164
-28,58,1.93072
-26,58,1.94371
-24,58,1.95536
-22,58,1.96566
-20,58,1.97463
-18,58,1.98228
-16,58,1.98866
-14,58,1.99379
-12,58,1.99772
-10,58,2.00049
-8,58,2.00214
-6,58,2.0027
-4,58,2.00222
-2,58,2.00071
0,58,1.9982
2,58,1.99471
4,58,1.99026
6,58,1.98485
8,58,1.9785
10,58,1.97121
12,58,1.963
14,58,1.95387
16,58,1.94383
18,58,1.9329
20,58,1.92107
22,58,1.90837
24,58,1.89482
26,58,1.88043
28,58,1.86525
30,58,1.84929
32,58,1.83262
34,58,1.8153
36,58,1.79739
38,58,1.77898
40,58,1.76016
42,58,1.74106
44,58,1.72179
46,58,1.70249
48,58,1.68331
50,58,1.6644
52,58,1.64591
54,58,1.628
56,58,1.6108
58,58,1.59448
60,58,1.57914
62,58,1.56491
64,58,1.55186
66,58,1.54007
68,58,1.52959
70,58,1.52043
72,58,1.51259
74,58,1.50605
76,58,1.50077
78,58,1.49669
80,58,1.49373
82,58,1.49183
84,58,1.49091
86,58,1.4909
88,58,1.49173
90,58,1.49334
92,58,1.49572
94,58,1.49882
96,58,1.50267
98,58,1.50726
100,58,1.51265
102,58,1.51888
104,58,1.526
106,58,1.53409
108,58,1.54321
110,58,1.55342
112,58,1.56477
114,58,1.5773
116,58,1.59101
118,58,1.60591
120,58,1.62195
122,58,1.63908
124,58,1.65719
126,58,1.67617
128,58,1.69589
130,58,1.71617
132,58,1.73685
134,58,1.75775
136,58,1.77867
138,58,1.79942
140,58,1.81983
142,58,1.83972
144,58,1.85894
146,58,1.87734
148,58,1.89482
150,58,1.91126
152,58,1.9266
154,58,1.94076
156,58,1.95373
158,58,1.96547
160,58,1.97599
162,58,1.98529
164,58,1.9934
166,58,2.00036
168,58,2.00621
170,58,2.011
172,58,2.01479
174,58,2.01763
176,58,2.01957
178,58,2.02068
180,58,2.021
-180,60,1.9589
-178,60,1.9583
-176,60,1.95694
-174,60,1.95484
-172,60,1.952
-170,60,1.94838
-168,60,1.94396
-166,60,1.93868
-164,60,1.93245
-162,60,1.9252
-160,60,1.91683
-158,60,1.90725
-156,60,1.89639
-154,60,1.88416
-152,60,1.87053
-150,60,1.85546
-148,60,1.83896
-146,60,1.82106
-144,60,1.80183
-142,60,1.78138
-140,60,1.75982
-138,60,1.73731
-136,60,1.71403
-134,60,1.69016
-132,60,1.66592
-130,60,1.64152
-128,60,1.61717
-126,60,1.59308
-124,60,1.56946
-122,60,1.5465
-120,60,1.52439
-118,60,1.50329
-116,60,1.48337
-114,60,1.46474
-112,60,1.44753
-110,60,1.43182
-108,60,1.41771
-106,60,1.40523
-104,60,1.39443
-102,60,1.38534
-100,60,1.37795
-98,60,1.37225
-96,60,1.36825
-94,60,1.36589
-92,60,1.36517
-90,60,1.36603
-88,60,1.36843
-86,60,1.37235
-84,60,1.37773
-82,60,1.38455
-80,60,1.39275
-78,60,1.40231
-76,60,1.41319
-74,60,1.42535
-72,60,1.43876
-70,60,1.45336
-68,60,1.46912
-66,60,1.48599
-64,60,1.50388
-62,60,1.52275
-60,60,1.54249
-58,60,1.56301
-56,60,1.58421
-54,60,1.60594
-52,60,1.62809
-50,60,1.65048
-48,60,1.67298
-46,60,1.69539
-44,60,1.71757
-42,60,1.73933
-40,60,1.7605
-38,60,1.78094
-36,60,1.80048
-34,60,1.81901
-32,60,1.8364
-30,60,1.85258
-28,60,1.86747
-26,60,1.88101
-24,60,1.8932
-22,60,1.90401
-20,60,1.91347
-18,60,1.92158
-16,60,1.92837
-14,60,1.9339
-12,60,1.93818
-10,60,1.94127
-8,60,1.9432
-6,60,1.94399
-4,60,1.94369
-2,60,1.9423
0,60,1.93987
2,60,1.93639
4,60,1.93189
6,60,1.92637
8,60,1.91986
10,60,1.91236
12,60,1.90388
14,60,1.89443
16,60,1.88403
18,60,1.87269
20,60,1.86043
22,60,1.84726
24,60,1.83321
26,60,1.81831
28,60,1.80258
30,60,1.78607
32,60,1.76883
34,60,1.75092
36,60,1.7324
38,60,1.71337
40,60,1.69393
42,60,1.67419
44,60,1.65428
46,60,1.63434
48,60,1.61452
50,60,1.59497
52,60,1.57585
54,60,1.55734
56,60,1.53957
58,60,1.5227
60,60,1.50687
62,60,1.49218
64,60,1.47873
66,60,1.46659
68,60,1.45582
70,60,1.44642
72,60,1.43841
74,60,1.43175
76,60,1.42639
78,60,1.42227
80,60,1.41931
82,60,1.41744
84,60,1.41657
86,60,1.41662
88,60,1.41752
90,60,1.41921
92,60,1.42165
94,60,1.42482
96,60,1.42871
98,60,1.43336
100,60,1.43879
102,60,1.44505
104,60,1.45222
106,60,1.46036
108,60,1.46954
110,60,1.47984
112,60,1.49131
114,60,1.50399
116,60,1.51791
118,60,1.53305
120,60,1.54938
122,60,1.56684
124,60,1.58534
126,60,1.60476
128,60,1.62495
130,60,1.64575
132,60,1.66698
134,60,1.68844
136,60,1.70995
138,60,1.7313
140,60,1.75231
142,60,1.77279
144,60,1.7926
146,60,1.81157
148,60,1.82959
150,60,1.84655
152,60,1.86237
154,60,1.87698
156,60,1.89036
158,60,1.90247
160,60,1.9133
162,60,1.92288
164,60,1.93122
166,60,1.93835
168,60,1.94433
170,60,1.94919
172,60,1.95301
174,60,1.95583
176,60,1.95771
178,60,1.95872
180,60,1.9589
-180,62,1.89205
-178,62,1.8913
-176,62,1.88977
-174,62,1.8875
-172,62,1.88448
-170,62,1.88069
-168,62,1.8761
-166,62,1.87064
-164,62,1.86424
-162,62,1.85682
-160,62,1.84827
-158,62,1.83852
-156,62,1.82746
-154,62,1.81503
-152,62,1.80117
-150,62,1.78586
-148,62,1.76909
-146,62,1.75091
-144,62,1.73139
-142,62,1.71061
-140,62,1.68873
-138,62,1.66589
-136,62,1.64228
-134,62,1.61811
-132,62,1.59357
-130,62,1.56888
-128,62,1.54428
-126,62,1.51996
-124,62,1.49615
-122,62,1.47303
-120,62,1.4508
-118,62,1.42962
-116,62,1.40964
-114,62,1.391
-112,62,1.37381
-110,62,1.35815
-108,62,1.3441
-106,62,1.33172
-104,62,1.32102
-102,62,1.31204
-100,62,1.30476
-98,62,1.29919
-96,62,1.29529
-94,62,1.29303
-92,62,1.29238
-90,62,1.29331
-88,62,1.29576
-86,62,1.2997
-84,62,1.30508
-82,62,1.31188
-80,62,1.32005
-78,62,1.32957
-76,62,1.34039
-74,62,1.35249
-72,62,1.36584
-70,62,1.38039
-68,62,1.39611
-66,62,1.41295
-64,62,1.43085
-62,62,1.44974
-60,62,1.46954
-58,62,1.49017
-56,62,1.5115
-54,62,1.53342
-52,62,1.55579
-50,62,1.57845
-48,62,1.60125
-46,62,1.62401
-44,62,1.64656
-42,62,1.66873
-40,62,1.69034
-38,62,1.71123
-36,62,1.73124
-34,62,1.75024
-32,62,1.76812
-30,62,1.78478
-28,62,1.80013
-26,62,1.81415
-24,62,1.82679
-22,62,1.83804
-20,62,1.84791
-18,62,1.85643
-16,62,1.8636
-14,62,1.86948
-12,62,1.8741
-10,62,1.87748
-8,62,1.87967
-6,62,1.88068
-4,62,1.88056
-2,62,1.87931
0,62,1.87696
2,62,1.87352
4,62,1.86901
6,62,1.86343
8,62,1.85679
10,62,1.84912
12,62,1.84042
14,62,1.83072
16,62,1.82002
18,62,1.80836
20,62,1.79574
22,62,1.78219
24,62,1.76774
26,62,1.75242
28,62,1.73627
30,62,1.71932
32,62,1.70163
34,62,1.68326
36,62,1.66428
38,62,1.64478
40,62,1.62486
42,62,1.60463
44,62,1.58422
46,62,1.56378
48,62,1.54346
50,62,1.52341
52,62,1.50381
54,62,1.48482
56,62,1.4666
58,62,1.44931
60,62,1.43308
62,62,1.41803
64,62,1.40426
66,62,1.39185
68,62,1.38085
70,62,1.37128
72,62,1.36313
74,62,1.35638
76,62,1.35096
78,62,1.34683
80,62,1.34388
82,62,1.34205
84,62,1.34122
86,62,1.34133
88,62,1.34228
90,62,1.34403
92,62,1.34651
94,62,1.34972
96,62,1.35365
98,62,1.35831
100,62,1.36374
102,62,1.37
104,62,1.37717
106,62,1.3853
108,62,1.3945
110,62,1.40482
112,62,1.41633
114,62,1.42908
116,62,1.44309
118,62,1.45837
120,62,1.47488
122,62,1.49256
124,62,1.51132
126,62,1.53103
128,62,1.55156
130,62,1.57273
132,62,1.59436
134,62,1.61624
136,62,1.63819
138,62,1.65999
140,62,1.68145
142,62,1.70239
144,62,1.72264
146,62,1.74205
148,62,1.76048
150,62,1.77784
152,62,1.79404
154,62,1.809
156,62,1.82269
158,62,1.83508
160,62,1.84617
162,62,1.85595
164,62,1.86446
166,62,1.87172
168,62,1.87777
170,62,1.88268
172,62,1.88649
174,62,1.88928
176,62,1.89109
178,62,1.89199
180,62,1.89205
-180,64,1.82149
-178,64,1.82061
-176,64,1.81895
-174,64,1.81653
-172,64,1.81337
-170,64,1.80945
-168,64,1.80473
-166,64,1.79915
-164,64,1.79265
-162,64,1.78512
-160,64,1.77648
-158,64,1.76662
-156,64,1.75546
-154,64,1.74291
-152,64,1.72893
-150,64,1.71348
-148,64,1.69656
-146,64,1.67821
-144,64,1.65851
-142,64,1.63755
-140,64,1.61548
-138,64,1.59245
-136,64,1.56866
-134,64,1.54432
-132,64,1.51962
-130,64,1.49481
-128,64,1.47009
-126,64,1.44569
-124,64,1.42183
-122,64,1.39869
-120,64,1.37647
-118,64,1.35532
-116,64,1.33541
-114,64,1.31686
-112,64,1.29978
-110,64,1.28425
-108,64,1.27034
-106,64,1.2581
-104,64,1.24756
-102,64,1.23872
-100,64,1.23159
-98,64,1.22614
-96,64,1.22235
-94,64,1.22019
-92,64,1.21961
-90,64,1.22058
-88,64,1.22305
-86,64,1.22697
-84,64,1.23232
-82,64,1.23906
-80,64,1.24714
-78,64,1.25655
-76,64,1.26725
-74,64,1.27922
-72,64,1.29244
-70,64,1.30686
-68,64,1.32245
-66,64,1.33917
-64,64,1.35698
-62,64,1.3758
-60,64,1.39556
-58,64,1.41617
-56,64,1.43753
-54,64,1.4595
-52,64,1.48197
-50,64,1.50477
-48,64,1.52774
-46,64,1.55071
-44,64,1.57351
-42,64,1.59595
-40,64,1.61786
-38,64,1.63907
-36,64,1.65943
-34,64,1.67879
-32,64,1.69703
-30,64,1.71406
-28,64,1.72979
-26,64,1.74417
-24,64,1.75718
-22,64,1.76879
-20,64,1.77901
-18,64,1.78786
-16,64,1.79537
-14,64,1.80156
-12,64,1.80646
-10,64,1.81011
-8,64,1.81254
-6,64,1.81377
-4,64,1.81383
-2,64,1.81272
0,64,1.81047
2,64,1.80709
4,64,1.80259
6,64,1.79697
8,64,1.79026
10,64,1.78247
12,64,1.77362
14,64,1.76372
16,64,1.7528
18,64,1.74088
20,64,1.72798
22,64,1.71415
24,64,1.6994
26,64,1.68377
28,64,1.6673
30,64,1.65003
32,64,1.63202
34,64,1.61333
36,64,1.59402
38,64,1.57419
40,64,1.55393
42,64,1.53336
44,64,1.51261
46,64,1.49182
48,64,1.47114
50,64,1.45074
52,64,1.43079
54,64,1.41146
56,64,1.3929
58,64,1.37529
60,64,1.35877
62,64,1.34346
64,64,1.32946
66,64,1.31685
68,64,1.30568
70,64,1.29598
72,64,1.28774
74,64,1.28092
76,64,1.27548
78,64,1.27134
80,64,1.26841
82,64,1.2666
84,64,1.26582
86,64,1.26597
88,64,1.26697
90,64,1.26875
92,64,1.27127
94,64,1.2745
96,64,1.27842
98,64,1.28307
100,64,1.28848
102,64,1.29471
104,64,1.30182
106,64,1.30991
108,64,1.31906
110,64,1.32934
112,64,1.34082
114,64,1.35357
116,64,1.3676
118,64,1.38291
120,64,1.39949
122,64,1.41728
124,64,1.43617
126,64,1.45606
128,64,1.47679
130,64,1.49818
132,64,1.52006
134,64,1.54222
136,64,1.56446
138,64,1.58656
140,64,1.60833
142,64,1.62958
144,64,1.65014
146,64,1.66985
148,64,1.68858
150,64,1.70622
152,64,1.72268
154,64,1.73788
156,64,1.75179
158,64,1.76438
160,64,1.77563
162,64,1.78555
164,64,1.79416
166,64,1.8015
168,64,1.8076
170,64,1.81251
172,64,1.8163
174,64,1.81903
176,64,1.82076
178,64,1.82156
180,64,1.82149
-180,66,1.74822
-178,66,1.74722
-176,66,1.74545
-174,66,1.74293
-172,66,1.73967
-170,66,1.73566
-168,66,1.73087
-166,66,1.72523
-164,66,1.71868
-162,66,1.71111
-160,66,1.70244
-158,66,1.69256
-156,66,1.68138
-154,66,1.66881
-152,66,1.65479
-150,66,1.6393
-148,66,1.62234
-146,66,1.60394
-144,66,1.58418
-142,66,1.56316
-140,66,1.54103
-138,66,1.51795
-136,66,1.49412
-134,66,1.46974
-132,66,1.44504
-130,66,1.42023
-128,66,1.39555
-126,66,1.37121
-124,66,1.34742
-122,66,1.32439
-120,66,1.3023
-118,66,1.2813
-116,66,1.26156
-114,66,1.24319
-112,66,1.2263
-110,66,1.21097
-108,66,1.19726
-106,66,1.18522
-104,66,1.17487
-102,66,1.16621
-100,66,1.15924
-98,66,1.15393
-96,66,1.15026
-94,66,1.14818
-92,66,1.14766
-90,66,1.14865
-88,66,1.1511
-86,66,1.15498
-84,66,1.16026
-82,66,1.16688
-80,66,1.17483
-78,66,1.18409
-76,66,1.19461
-74,66,1.20639
-72,66,1.21941
-70,66,1.23362
-68,66,1.24902
-66,66,1.26555
-64,66,1.28317
-62,66,1.30183
-60,66,1.32145
-58,66,1.34195
-56,66,1.36322
-54,66,1.38514
-52,66,1.40759
-50,66,1.4304
-48,66,1.45342
-46,66,1.47648
-44,66,1.49939
-42,66,1.52197
-40,66,1.54405
-38,66,1.56546
-36,66,1.58603
-34,66,1.60563
-32,66,1.62412
-30,66,1.6414
-28,66,1.6574
-26,66,1.67205
-24,66,1.68533
-22,66,1.69722
-20,66,1.70772
-18,66,1.71684
-16,66,1.72462
-14,66,1.73106
-12,66,1.73622
-10,66,1.74011
-8,66,1.74275
-6,66,1.74418
-4,66,1.74441
-2,66,1.74344
0,66,1.7413
2,66,1.738
4,66,1.73353
6,66,1.72792
8,66,1.72117
10,66,1.71331
12,66,1.70435
14,66,1.69432
16,66,1.68325
18,66,1.67115
20,66,1.65807
22,66,1.64404
24,66,1.62909
26,66,1.61326
28,66,1.59658
30,66,1.57912
32,66,1.56091
34,66,1.54202
36,66,1.52253
38,66,1.5025
40,66,1.48205
42,66,1.46129
44,66,1.44033
46,66,1.41934
48,66,1.39845
50,66,1.37783
52,66,1.35766
54,66,1.33811
56,66,1.31935
58,66,1.30153
60,66,1.28482
62,66,1.26933
64,66,1.25517
66,66,1.24243
68,66,1.23116
70,66,1.22137
72,66,1.21307
74,66,1.20622
76,66,1.20076
78,66,1.19663
80,66,1.19372
82,66,1.19194
84,66,1.19119
86,66,1.19137
88,66,1.1924
90,66,1.19421
92,66,1.19674
94,66,1.19996
96,66,1.20386
98,66,1.20848
100,66,1.21383
102,66,1.21999
104,66,1.22703
106,66,1.23503
108,66,1.24408
110,66,1.25427
112,66,1.26567
114,66,1.27833
116,66,1.2923
118,66,1.30757
120,66,1.32413
122,66,1.34191
124,66,1.36083
126,66,1.38076
128,66,1.40156
130,66,1.42305
132,66,1.44505
134,66,1.46734
136,66,1.48972
138,66,1.51199
140,66,1.53392
142,66,1.55535
144,66,1.57608
146,66,1.59596
148,66,1.61486
150,66,1.63266
152,66,1.64927
154,66,1.66461
156,66,1.67864
158,66,1.69134
160,66,1.70267
162,66,1.71266
164,66,1.72132
166,66,1.72867
168,66,1.73477
170,66,1.73965
172,66,1.74339
174,66,1.74605
176,66,1.7477
178,66,1.7484
180,66,1.74822
-180,68,1.67313
-178,68,1.67204
-176,68,1.67018
-174,68,1.66759
-172,68,1.66427
-170,68,1.66023
-168,68,1.65541
-166,68,1.64978
-164,68,1.64324
-162,68,1.63571
-160,68,1.62708
-158,68,1.61725
-156,68,1.60613
-154,68,1.59361
-152,68,1.57966
-150,68,1.56423
-148,68,1.54732
-146,68,1.52898
-144,68,1.50927
-142,68,1.48831
-140,68,1.46624
-138,68,1.44324
-136,68,1.41949
-134,68,1.39522
-132,68,1.37064
-130,68,1.34597
-128,68,1.32146
-126,68,1.2973
-124,68,1.27372
-122,68,1.25092
-120,68,1.22906
-118,68,1.20832
-116,68,1.18884
-114,68,1.17074
-112,68,1.15411
-110,68,1.13905
-108,68,1.1256
-106,68,1.1138
-104,68,1.10367
-102,68,1.09521
-100,68,1.08841
-98,68,1.08325
-96,68,1.07968
-94,68,1.07768
-92,68,1.0772
-90,68,1.07819
-88,68,1.0806
-86,68,1.08441
-84,68,1.08957
-82,68,1.09605
-80,68,1.10383
-78,68,1.11288
-76,68,1.12318
-74,68,1.13472
-72,68,1.14747
-70,68,1.16143
-68,68,1.17656
-66,68,1.19283
-64,68,1.2102
-62,68,1.22862
-60,68,1.24801
-58,68,1.2683
-56,68,1.28939
-54,68,1.31116
-52,68,1.33347
-50,68,1.35619
-48,68,1.37914
-46,68,1.40215
-44,68,1.42505
-42,68,1.44766
-40,68,1.46978
-38,68,1.49126
-36,68,1.51193
-34,68,1.53164
-32,68,1.55026
-30,68,1.56769
-28,68,1.58385
-26,68,1.59868
-24,68,1.61214
-22,68,1.62422
-20,68,1.63491
-18,68,1.64424
-16,68,1.65221
-14,68,1.65887
-12,68,1.66422
-10,68,1.6683
-8,68,1.67114
-6,68,1.67274
-4,68,1.67313
-2,68,1.6723
0,68,1.67028
2,68,1.66706
4,68,1.66266
6,68,1.65708
8,68,1.65034
10,68,1.64246
12,68,1.63345
14,68,1.62336
16,68,1.61219
18,68,1.6
20,68,1.58682
22,68,1.57268
24,68,1.55763
26,68,1.54169
28,68,1.52493
30,68,1.50738
32,68,1.4891
34,68,1.47015
36,68,1.45059
38,68,1.43052
40,68,1.41001
42,68,1.38919
44,68,1.36818
46,68,1.34711
48,68,1.32615
50,68,1.30545
52,68,1.28519
54,68,1.26554
56,68,1.24668
58,68,1.22877
60,68,1.21195
62,68,1.19637
64,68,1.18214
66,68,1.16933
68,68,1.158
70,68,1.14817
72,68,1.13985
74,68,1.13298
76,68,1.12753
78,68,1.1234
80,68,1.12051
82,68,1.11875
84,68,1.11803
86,68,1.11823
88,68,1.11928
90,68,1.12109
92,68,1.1236
94,68,1.1268
96,68,1.13067
98,68,1.13522
100,68,1.1405
102,68,1.14657
104,68,1.1535
106,68,1.16138
108,68,1.1703
110,68,1.18035
112,68,1.19161
114,68,1.20414
116,68,1.21797
118,68,1.23312
120,68,1.24956
122,68,1.26724
124,68,1.28608
126,68,1.30595
128,68,1.3267
130,68,1.34816
132,68,1.37015
134,68,1.39244
136,68,1.41483
138,68,1.43712
140,68,1.45909
142,68,1.48056
144,68,1.50133
146,68,1.52126
148,68,1.5402
150,68,1.55804
152,68,1.57469
154,68,1.59007
156,68,1.60413
158,68,1.61684
160,68,1.62818
162,68,1.63816
164,68,1.6468
166,68,1.65412
168,68,1.66017
170,68,1.665
172,68,1.66866
174,68,1.67124
176,68,1.67279
178,68,1.6734
180,68,1.67313
-180,70,1.59703
-178,70,1.59587
-176,70,1.59397
-174,70,1.59134
-172,70,1.58802
-170,70,1.58398
-168,70,1.5792
-166,70,1.57362
-164,70,1.56716
-162,70,1.55973
-160,70,1.55121
-158,70,1.5415
-156,70,1.53051
-154,70,1.51813
-152,70,1.50432
-150,70,1.48903
-148,70,1.47228
-146,70,1.45408
-144,70,1.43454
-142,70,1.41374
-140,70,1.39186
-138,70,1.36905
-136,70,1.34551
-134,70,1.32146
-132,70,1.29713
-130,70,1.27274
-128,70,1.2485
-126,70,1.22466
-124,70,1.2014
-122,70,1.17893
-120,70,1.15741
-118,70,1.13702
-116,70,1.11789
-114,70,1.10013
-112,70,1.08384
-110,70,1.06909
-108,70,1.05593
-106,70,1.04441
-104,70,1.03453
-102,70,1.02629
-100,70,1.01967
-98,70,1.01465
-96,70,1.0112
-94,70,1.00926
-92,70,1.00879
-90,70,1.00976
-88,70,1.01211
-86,70,1.01581
-84,70,1.02083
-82,70,1.02713
-80,70,1.0347
-78,70,1.04351
-76,70,1.05354
-74,70,1.0648
-72,70,1.07725
-70,70,1.0909
-68,70,1.10571
-66,70,1.12166
-64,70,1.13872
-62,70,1.15682
-60,70,1.17592
-58,70,1.19592
-56,70,1.21674
